RBG_CYC_83755_Nw_c0_41V_40C_180416_Lowercutoff_100DOD_C5C5_0000_08_1 (269953 Points)
Time (s)	Current (mAh)
24402576	-40.38
24402876	-40.38
24403176	-40.38
24403476	-40.38
24403776	-40.38
24404076	-40.38
24404376	-40.38
24404676	-40.38
24404909	-40.38
24404976	-40.38
24405158	-40.38
24405276	-40.38
24405408	-40.38
24405519	-40.38
24405576	-40.38
24405633	-40.38
24405634	40.38
24405679	40.38
24405748	40.38
24405840	40.38
24405934	40.38
24406072	40.38
24406234	40.38
24406444	40.38
24406534	40.38
24406829	40.38
24406834	40.38
24407134	40.38
24407434	40.38
24407734	40.38
24408034	40.38
24408334	40.38
24408634	40.38
24408934	40.38
24409234	40.38
24409534	40.38
24409834	40.38
24410134	40.38
24410434	40.38
24410734	40.38
24411034	40.38
24411334	40.38
24411634	40.38
24411934	40.38
24412234	40.38
24412534	40.38
24412834	40.38
24413134	40.38
24413434	40.38
24413734	40.38
24414034	40.38
24414334	40.38
24414634	40.38
24414934	40.38
24415234	40.38
24415534	40.38
24415834	40.38
24416134	40.38
24416434	40.38
24416734	40.38
24417034	40.38
24417334	40.38
24417634	40.38
24417934	40.38
24418234	40.38
24418534	40.38
24418834	40.38
24419134	40.38
24419434	40.38
24419734	40.38
24420034	40.38
24420334	40.38
24420634	40.38
24420934	40.38
24421234	40.38
24421534	40.38
24421834	40.38
24422134	40.38
24422520	40.38
24422734	21.38
24423015	10.03
24423016	-40.38
24423315	-40.38
24423615	-40.38
24423915	-40.38
24424215	-40.38
24424515	-40.38
24424815	-40.38
24425115	-40.38
24425415	-40.38
24425715	-40.38
24426015	-40.38
24426315	-40.38
24426615	-40.38
24426915	-40.38
24427215	-40.38
24427515	-40.38
24427815	-40.38
24428115	-40.38
24428415	-40.38
24428715	-40.38
24429015	-40.38
24429315	-40.38
24429615	-40.38
24429915	-40.38
24430215	-40.38
24430515	-40.38
24430815	-40.38
24431115	-40.38
24431415	-40.38
24431715	-40.38
24432015	-40.38
24432315	-40.38
24432615	-40.38
24432915	-40.38
24433215	-40.38
24433515	-40.38
24433815	-40.38
24434115	-40.38
24434415	-40.38
24434715	-40.38
24435015	-40.38
24435315	-40.38
24435615	-40.38
24435915	-40.38
24436215	-40.38
24436515	-40.38
24436815	-40.38
24437115	-40.38
24437415	-40.38
24437715	-40.38
24438015	-40.38
24438315	-40.38
24438615	-40.38
24438918	-40.38
24439218	-40.38
24439450	-40.38
24439518	-40.38
24439697	-40.38
24439818	-40.38
24439948	-40.38
24440059	-40.38
24440118	-40.38
24440167	-40.38
24440168	40.38
24440213	40.38
24440282	40.38
24440372	40.38
24440467	40.38
24440605	40.38
24440767	40.38
24440977	40.38
24441067	40.38
24441361	40.38
24441367	40.38
24441667	40.38
24441967	40.38
24442267	40.38
24442567	40.38
24442867	40.38
24443167	40.38
24443467	40.38
24443767	40.38
24444067	40.38
24444367	40.38
24444667	40.38
24444967	40.38
24445267	40.38
24445567	40.38
24445867	40.38
24446167	40.38
24446467	40.38
24446767	40.38
24447067	40.38
24447367	40.38
24447667	40.38
24447967	40.38
24448267	40.38
24448567	40.38
24448867	40.38
24449167	40.38
24449467	40.38
24449767	40.38
24450067	40.38
24450367	40.38
24450667	40.38
24450967	40.38
24451267	40.38
24451567	40.38
24451867	40.38
24452167	40.38
24452467	40.38
24452767	40.38
24453067	40.38
24453367	40.38
24453667	40.38
24453967	40.38
24454267	40.38
24454567	40.38
24454867	40.38
24455167	40.38
24455467	40.38
24455767	40.38
24456067	40.38
24456367	40.38
24456667	40.38
24456967	40.38
24457267	21.42
24457548	10.09
24457549	-40.38
24457848	-40.38
24458148	-40.38
24458448	-40.38
24458748	-40.38
24459048	-40.38
24459348	-40.38
24459648	-40.38
24459948	-40.38
24460248	-40.38
24460548	-40.38
24460848	-40.38
24461148	-40.38
24461448	-40.38
24461748	-40.38
24462048	-40.38
24462348	-40.38
24462648	-40.38
24462948	-40.38
24463248	-40.38
24463548	-40.38
24463848	-40.38
24464148	-40.38
24464448	-40.38
24464748	-40.38
24465048	-40.38
24465348	-40.38
24465648	-40.38
24465948	-40.38
24466248	-40.38
24466548	-40.38
24466848	-40.38
24467148	-40.38
24467448	-40.38
24467748	-40.38
24468048	-40.38
24468348	-40.38
24468648	-40.38
24468948	-40.38
24469248	-40.38
24469548	-40.38
24469848	-40.38
24470148	-40.38
24470448	-40.38
24470748	-40.38
24471048	-40.38
24471348	-40.38
24471648	-40.38
24471948	-40.38
24472248	-40.38
24472548	-40.38
24472848	-40.38
24473148	-40.38
24473448	-40.38
24473748	-40.38
24473979	-40.38
24474048	-40.38
24474227	-40.38
24474348	-40.38
24474479	-40.38
24474589	-40.38
24474648	-40.38
24474699	-40.38
24474700	40.38
24474744	40.38
24474814	40.38
24474905	40.38
24474999	40.38
24475137	40.38
24475299	40.38
24475510	40.38
24475599	40.38
24475892	40.38
24475899	40.38
24476199	40.38
24476499	40.38
24476799	40.38
24477099	40.38
24477399	40.38
24477699	40.38
24477999	40.38
24478299	40.38
24478599	40.38
24478899	40.38
24479199	40.38
24479499	40.38
24479799	40.38
24480101	40.38
24480401	40.38
24480701	40.38
24481001	40.38
24481301	40.38
24481601	40.38
24481901	40.38
24482201	40.38
24482501	40.38
24482801	40.38
24483101	40.38
24483401	40.38
24483701	40.38
24484001	40.38
24484301	40.38
24484601	40.38
24484901	40.38
24485201	40.38
24485501	40.38
24485801	40.38
24486101	40.38
24486401	40.38
24486701	40.38
24487001	40.38
24487301	40.38
24487601	40.38
24487901	40.38
24488201	40.38
24488501	40.38
24488801	40.38
24489101	40.38
24489401	40.38
24489701	40.38
24490001	40.38
24490301	40.38
24490601	40.38
24490901	40.38
24491201	40.38
24491501	40.38
24491801	21.13
24492069	10.07
24492070	-40.38
24492369	-40.38
24492669	-40.38
24492969	-40.38
24493269	-40.38
24493569	-40.38
24493869	-40.38
24494169	-40.38
24494469	-40.38
24494769	-40.38
24495069	-40.38
24495369	-40.38
24495669	-40.38
24495969	-40.38
24496269	-40.38
24496569	-40.38
24496869	-40.38
24497169	-40.38
24497469	-40.38
24497769	-40.38
24498069	-40.38
24498369	-40.38
24498669	-40.38
24498969	-40.38
24499269	-40.38
24499569	-40.38
24499869	-40.38
24500169	-40.38
24500469	-40.38
24500769	-40.38
24501069	-40.38
24501369	-40.38
24501669	-40.38
24501969	-40.38
24502269	-40.38
24502569	-40.38
24502869	-40.38
24503169	-40.38
24503469	-40.38
24503769	-40.38
24504069	-40.38
24504369	-40.38
24504669	-40.38
24504969	-40.38
24505269	-40.38
24505569	-40.38
24505869	-40.38
24506169	-40.38
24506469	-40.38
24506769	-40.38
24507069	-40.38
24507369	-40.38
24507669	-40.38
24507969	-40.38
24508269	-40.38
24508500	-40.38
24508569	-40.38
24508748	-40.38
24508869	-40.38
24509000	-40.38
24509110	-40.38
24509169	-40.38
24509218	-40.38
24509219	40.38
24509262	40.38
24509331	40.38
24509421	40.38
24509518	40.38
24509656	40.38
24509818	40.38
24510028	40.38
24510118	40.38
24510412	40.38
24510418	40.38
24510718	40.38
24511018	40.38
24511318	40.38
24511618	40.38
24511918	40.38
24512218	40.38
24512518	40.38
24512818	40.38
24513118	40.38
24513418	40.38
24513718	40.38
24514018	40.38
24514318	40.38
24514618	40.38
24514918	40.38
24515218	40.38
24515518	40.38
24515818	40.38
24516118	40.38
24516418	40.38
24516718	40.38
24517018	40.38
24517318	40.38
24517618	40.38
24517918	40.38
24518218	40.38
24518518	40.38
24518818	40.38
24519118	40.38
24519418	40.38
24519718	40.38
24520018	40.38
24520318	40.38
24520618	40.38
24520918	40.38
24521218	40.38
24521518	40.38
24521818	40.38
24522118	40.38
24522418	40.38
24522718	40.38
24523018	40.38
24523318	40.38
24523618	40.38
24523918	40.38
24524218	40.38
24524518	40.38
24524818	40.38
24525118	40.38
24525418	40.38
24525718	40.38
24526018	40.38
24526318	21.21
24526593	10.08
24526594	-40.38
24526893	-40.38
24527193	-40.38
24527493	-40.38
24527793	-40.38
24528093	-40.38
24528393	-40.38
24528693	-40.38
24528993	-40.38
24529293	-40.38
24529593	-40.38
24529893	-40.38
24530193	-40.38
24530493	-40.38
24530793	-40.38
24531093	-40.38
24531393	-40.38
24531693	-40.38
24531993	-40.38
24532293	-40.38
24532593	-40.38
24532893	-40.38
24533193	-40.38
24533493	-40.38
24533793	-40.38
24534093	-40.38
24534393	-40.38
24534693	-40.38
24534993	-40.38
24535293	-40.38
24535593	-40.38
24535893	-40.38
24536193	-40.38
24536493	-40.38
24536793	-40.38
24537093	-40.38
24537393	-40.38
24537693	-40.38
24537993	-40.38
24538293	-40.38
24538593	-40.38
24538893	-40.38
24539193	-40.38
24539493	-40.38
24539793	-40.38
24540093	-40.38
24540393	-40.38
24540693	-40.38
24540993	-40.38
24541293	-40.38
24541593	-40.38
24541893	-40.38
24542193	-40.38
24542493	-40.38
24542792	-40.38
24542793	-40.38
24543025	-40.38
24543093	-40.38
24543271	-40.38
24543393	-40.38
24543523	-40.38
24543634	-40.38
24543693	-40.38
24543741	-40.38
24543742	40.38
24543786	40.38
24543854	40.38
24543945	40.38
24544041	40.38
24544180	40.38
24544341	40.38
24544553	40.38
24544641	40.38
24544936	40.38
24544941	40.38
24545241	40.38
24545541	40.38
24545841	40.38
24546141	40.38
24546441	40.38
24546741	40.38
24547041	40.38
24547341	40.38
24547641	40.38
24547941	40.38
24548241	40.38
24548541	40.38
24548841	40.38
24549141	40.38
24549441	40.38
24549741	40.38
24550041	40.38
24550341	40.38
24550641	40.38
24550941	40.38
24551241	40.38
24551541	40.38
24551841	40.38
24552141	40.38
24552441	40.38
24552741	40.38
24553041	40.38
24553341	40.38
24553641	40.38
24553941	40.38
24554241	40.38
24554541	40.38
24554841	40.38
24555141	40.38
24555441	40.38
24555741	40.38
24556041	40.38
24556341	40.38
24556641	40.38
24556941	40.38
24557241	40.38
24557541	40.38
24557841	40.38
24558141	40.38
24558441	40.38
24558741	40.38
24559041	40.38
24559341	40.38
24559641	40.38
24559941	40.38
24560241	40.38
24560541	40.38
24560841	21.12
24561115	10.06
24561116	-40.38
24561415	-40.38
24561715	-40.38
24562015	-40.38
24562315	-40.38
24562615	-40.38
24562915	-40.38
24563215	-40.38
24563515	-40.38
24563815	-40.38
24564115	-40.38
24564415	-40.38
24564715	-40.38
24565015	-40.38
24565315	-40.38
24565615	-40.38
24565915	-40.38
24566215	-40.38
24566515	-40.38
24566815	-40.38
24567115	-40.38
24567415	-40.38
24567715	-40.38
24568015	-40.38
24568315	-40.38
24568615	-40.38
24568915	-40.38
24569215	-40.38
24569515	-40.38
24569815	-40.38
24570115	-40.38
24570415	-40.38
24570715	-40.38
24571015	-40.38
24571315	-40.38
24571615	-40.38
24571915	-40.38
24572215	-40.38
24572515	-40.38
24572815	-40.38
24573115	-40.38
24573415	-40.38
24573715	-40.38
24574015	-40.38
24574315	-40.38
24574615	-40.38
24574915	-40.38
24575215	-40.38
24575515	-40.38
24575815	-40.38
24576115	-40.38
24576415	-40.38
24576715	-40.38
24577015	-40.38
24577315	-40.38
24577546	-40.38
24577615	-40.38
24577794	-40.38
24577915	-40.38
24578045	-40.38
24578155	-40.38
24578215	-40.38
24578260	-40.38
24578261	40.38
24578305	40.38
24578375	40.38
24578467	40.38
24578560	40.38
24578698	40.38
24578860	40.38
24579071	40.38
24579160	40.38
24579452	40.38
24579460	40.38
24579760	40.38
24580060	40.38
24580360	40.38
24580660	40.38
24580960	40.38
24581260	40.38
24581560	40.38
24581860	40.38
24582160	40.38
24582460	40.38
24582760	40.38
24583060	40.38
24583360	40.38
24583660	40.38
24583960	40.38
24584260	40.38
24584560	40.38
24584860	40.38
24585160	40.38
24585460	40.38
24585760	40.38
24586060	40.38
24586360	40.38
24586660	40.38
24586960	40.38
24587260	40.38
24587560	40.38
24587860	40.38
24588160	40.38
24588460	40.38
24588760	40.38
24589060	40.38
24589360	40.38
24589660	40.38
24589960	40.38
24590260	40.38
24590560	40.38
24590860	40.38
24591160	40.38
24591460	40.38
24591760	40.38
24592060	40.38
24592360	40.38
24592660	40.38
24592960	40.38
24593260	40.38
24593560	40.38
24593860	40.38
24594160	40.38
24594460	40.38
24594760	40.38
24595060	40.38
24595360	21.07
24595626	10.07
24595627	-40.38
24595926	-40.38
24596226	-40.38
24596526	-40.38
24596826	-40.38
24597126	-40.38
24597426	-40.38
24597726	-40.38
24598026	-40.38
24598326	-40.38
24598626	-40.38
24598926	-40.38
24599226	-40.38
24599526	-40.38
24599826	-40.38
24600126	-40.38
24600426	-40.38
24600726	-40.38
24601026	-40.38
24601326	-40.38
24601626	-40.38
24601926	-40.38
24602226	-40.38
24602526	-40.38
24602826	-40.38
24603126	-40.38
24603426	-40.38
24603726	-40.38
24604026	-40.38
24604326	-40.38
24604626	-40.38
24604926	-40.38
24605226	-40.38
24605526	-40.38
24605826	-40.38
24606126	-40.38
24606426	-40.38
24606726	-40.38
24607026	-40.38
24607326	-40.38
24607626	-40.38
24607926	-40.38
24608226	-40.38
24608526	-40.38
24608826	-40.38
24609126	-40.38
24609426	-40.38
24609726	-40.38
24610026	-40.38
24610326	-40.38
24610626	-40.38
24610926	-40.38
24611226	-40.38
24611526	-40.38
24611824	-40.38
24611826	-40.38
24612057	-40.38
24612126	-40.38
24612306	-40.38
24612426	-40.38
24612556	-40.38
24612666	-40.38
24612726	-40.38
24612770	-40.38
24612771	40.38
24612814	40.38
24612883	40.38
24612974	40.38
24613070	40.38
24613209	40.38
24613370	40.38
24613582	40.38
24613670	40.38
24613964	40.38
24613970	40.38
24614270	40.38
24614570	40.38
24614870	40.38
24615170	40.38
24615470	40.38
24615770	40.38
24616070	40.38
24616370	40.38
24616670	40.38
24616970	40.38
24617270	40.38
24617570	40.38
24617870	40.38
24618170	40.38
24618470	40.38
24618770	40.38
24619070	40.38
24619370	40.38
24619670	40.38
24619970	40.38
24620270	40.38
24620570	40.38
24620870	40.38
24621170	40.38
24621470	40.38
24621770	40.38
24622070	40.38
24622370	40.38
24622670	40.38
24622970	40.38
24623270	40.38
24623570	40.38
24623870	40.38
24624170	40.38
24624470	40.38
24624770	40.38
24625070	40.38
24625370	40.38
24625670	40.38
24625970	40.38
24626270	40.38
24626570	40.38
24626870	40.38
24627170	40.38
24627470	40.38
24627770	40.38
24628070	40.38
24628370	40.38
24628670	40.38
24628970	40.38
24629270	40.38
24629570	40.38
24629870	20.85
24630136	10.06
24630137	-40.38
24630436	-40.38
24630736	-40.38
24631036	-40.38
24631336	-40.38
24631636	-40.38
24631936	-40.38
24632236	-40.38
24632536	-40.38
24632836	-40.38
24633136	-40.38
24633436	-40.38
24633736	-40.38
24634036	-40.38
24634336	-40.38
24634636	-40.38
24634936	-40.38
24635236	-40.38
24635536	-40.38
24635836	-40.38
24636136	-40.38
24636436	-40.38
24636736	-40.38
24637036	-40.38
24637336	-40.38
24637636	-40.38
24637936	-40.38
24638236	-40.38
24638536	-40.38
24638836	-40.38
24639136	-40.38
24639436	-40.38
24639736	-40.38
24640036	-40.38
24640336	-40.38
24640636	-40.38
24640936	-40.38
24641236	-40.38
24641536	-40.38
24641836	-40.38
24642136	-40.38
24642436	-40.38
24642736	-40.38
24643036	-40.38
24643336	-40.38
24643636	-40.38
24643936	-40.38
24644236	-40.38
24644536	-40.38
24644836	-40.38
24645136	-40.38
24645436	-40.38
24645736	-40.38
24646036	-40.38
24646336	-40.38
24646566	-40.38
24646636	-40.38
24646815	-40.38
24646936	-40.38
24647065	-40.38
24647174	-40.38
24647236	-40.38
24647279	-40.38
24647280	40.38
24647324	40.38
24647392	40.38
24647483	40.38
24647579	40.38
24647718	40.38
24647879	40.38
24648090	40.38
24648179	40.38
24648473	40.38
24648479	40.38
24648779	40.38
24649079	40.38
24649379	40.38
24649679	40.38
24649979	40.38
24650279	40.38
24650579	40.38
24650879	40.38
24651179	40.38
24651479	40.38
24651779	40.38
24652079	40.38
24652379	40.38
24652679	40.38
24652979	40.38
24653279	40.38
24653579	40.38
24653879	40.38
24654179	40.38
24654479	40.38
24654779	40.38
24655079	40.38
24655379	40.38
24655679	40.38
24655979	40.38
24656279	40.38
24656579	40.38
24656879	40.38
24657179	40.38
24657479	40.38
24657779	40.38
24658079	40.38
24658379	40.38
24658679	40.38
24658979	40.38
24659279	40.38
24659579	40.38
24659879	40.38
24660179	40.38
24660479	40.38
24660779	40.38
24661079	40.38
24661379	40.38
24661679	40.38
24661979	40.38
24662279	40.38
24662579	40.38
24662879	40.38
24663179	40.38
24663479	40.38
24663779	40.38
24664079	40.38
24664379	20.76
24664651	9.93
24664951	-40.38
24664951	-40.38
24665251	-40.38
24665551	-40.38
24665851	-40.38
24666151	-40.38
24666451	-40.38
24666751	-40.38
24667051	-40.38
24667351	-40.38
24667651	-40.38
24667951	-40.38
24668251	-40.38
24668551	-40.38
24668851	-40.38
24669151	-40.38
24669451	-40.38
24669751	-40.38
24670051	-40.38
24670351	-40.38
24670651	-40.38
24670951	-40.38
24671251	-40.38
24671551	-40.38
24671851	-40.38
24672151	-40.38
24672451	-40.38
24672751	-40.38
24673051	-40.38
24673351	-40.38
24673651	-40.38
24673951	-40.38
24674251	-40.38
24674551	-40.38
24674851	-40.38
24675151	-40.38
24675451	-40.38
24675751	-40.38
24676053	-40.38
24676353	-40.38
24676653	-40.38
24676953	-40.38
24677253	-40.38
24677553	-40.38
24677853	-40.38
24678153	-40.38
24678453	-40.38
24678753	-40.38
24679053	-40.38
24679353	-40.38
24679653	-40.38
24679953	-40.38
24680253	-40.38
24680553	-40.38
24680851	-40.38
24680853	-40.38
24681082	-40.38
24681153	-40.38
24681330	-40.38
24681453	-40.38
24681581	-40.38
24681691	-40.38
24681753	-40.38
24681793	-40.38
24681794	40.38
24681839	40.38
24681908	40.38
24681999	40.38
24682093	40.38
24682231	40.38
24682393	40.38
24682603	40.38
24682693	40.38
24682986	40.38
24682993	40.38
24683293	40.38
24683593	40.38
24683893	40.38
24684193	40.38
24684493	40.38
24684793	40.38
24685093	40.38
24685393	40.38
24685693	40.38
24685993	40.38
24686293	40.38
24686593	40.38
24686893	40.38
24687193	40.38
24687493	40.38
24687793	40.38
24688093	40.38
24688393	40.38
24688693	40.38
24688993	40.38
24689293	40.38
24689593	40.38
24689893	40.38
24690193	40.38
24690493	40.38
24690793	40.38
24691093	40.38
24691393	40.38
24691693	40.38
24691993	40.38
24692293	40.38
24692593	40.38
24692893	40.38
24693193	40.38
24693493	40.38
24693793	40.38
24694093	40.38
24694393	40.38
24694693	40.38
24694993	40.38
24695293	40.38
24695593	40.38
24695893	40.38
24696193	40.38
24696493	40.38
24696793	40.38
24697093	40.38
24697393	40.38
24697693	40.38
24697993	40.38
24698293	40.38
24698593	40.38
24698893	20.54
24699153	10.08
24699154	-40.38
24699453	-40.38
24699753	-40.38
24700053	-40.38
24700353	-40.38
24700653	-40.38
24700953	-40.38
24701253	-40.38
24701553	-40.38
24701853	-40.38
24702153	-40.38
24702453	-40.38
24702753	-40.38
24703053	-40.38
24703353	-40.38
24703653	-40.38
24703953	-40.38
24704253	-40.38
24704553	-40.38
24704853	-40.38
24705153	-40.38
24705453	-40.38
24705753	-40.38
24706053	-40.38
24706353	-40.38
24706653	-40.38
24706953	-40.38
24707253	-40.38
24707553	-40.38
24707853	-40.38
24708153	-40.38
24708453	-40.38
24708753	-40.38
24709053	-40.38
24709353	-40.38
24709653	-40.38
24709953	-40.38
24710253	-40.38
24710553	-40.38
24710853	-40.38
24711153	-40.38
24711453	-40.38
24711753	-40.38
24712053	-40.38
24712353	-40.38
24712653	-40.38
24712953	-40.38
24713253	-40.38
24713553	-40.38
24713853	-40.38
24714153	-40.38
24714453	-40.38
24714753	-40.38
24715053	-40.38
24715350	-40.38
24715353	-40.38
24715582	-40.38
24715653	-40.38
24715831	-40.38
24715953	-40.38
24716081	-40.38
24716190	-40.38
24716253	-40.38
24716290	-40.38
24716291	40.38
24716335	40.38
24716404	40.38
24716494	40.38
24716590	40.38
24716728	40.38
24716890	40.38
24717101	40.38
24717190	40.38
24717485	40.38
24717490	40.38
24717790	40.38
24718090	40.38
24718390	40.38
24718690	40.38
24718990	40.38
24719290	40.38
24719590	40.38
24719890	40.38
24720190	40.38
24720490	40.38
24720790	40.38
24721090	40.38
24721390	40.38
24721690	40.38
24721990	40.38
24722290	40.38
24722590	40.38
24722890	40.38
24723190	40.38
24723490	40.38
24723790	40.38
24724090	40.38
24724390	40.38
24724690	40.38
24724990	40.38
24725290	40.38
24725590	40.38
24725890	40.38
24726190	40.38
24726490	40.38
24726790	40.38
24727090	40.38
24727390	40.38
24727690	40.38
24727990	40.38
24728290	40.38
24728590	40.38
24728890	40.38
24729190	40.38
24729490	40.38
24729790	40.38
24730090	40.38
24730390	40.38
24730690	40.38
24730990	40.38
24731290	40.38
24731590	40.38
24731890	40.38
24732190	40.38
24732490	40.38
24732790	40.38
24733090	40.38
24733390	20.51
24733659	10.05
24733962	-40.38
24733962	-40.38
24734262	-40.38
24734562	-40.38
24734862	-40.38
24735162	-40.38
24735462	-40.38
24735762	-40.38
24736062	-40.38
24736362	-40.38
24736662	-40.38
24736962	-40.38
24737262	-40.38
24737562	-40.38
24737862	-40.38
24738162	-40.38
24738462	-40.38
24738762	-40.38
24739062	-40.38
24739362	-40.38
24739662	-40.38
24739962	-40.38
24740262	-40.38
24740562	-40.38
24740862	-40.38
24741162	-40.38
24741462	-40.38
24741762	-40.38
24742062	-40.38
24742362	-40.38
